params,retorno_porcentual,win_rate
"{'periodo_corto': 11, 'periodo_largo': 70, 'periodo_signal': 9}",0.36,0.4
"{'periodo_corto': 11, 'periodo_largo': 89, 'periodo_signal': 5}",0.36,0.4883720930232558
"{'periodo_corto': 11, 'periodo_largo': 89, 'periodo_signal': 8}",0.36,0.35135135135135137
"{'periodo_corto': 11, 'periodo_largo': 93, 'periodo_signal': 4}",0.36,0.4375
"{'periodo_corto': 11, 'periodo_largo': 97, 'periodo_signal': 5}",0.36,0.41304347826086957
"{'periodo_corto': 11, 'periodo_largo': 112, 'periodo_signal': 13}",0.36,0.4
"{'periodo_corto': 11, 'periodo_largo': 114, 'periodo_signal': 13}",0.36,0.3793103448275862
"{'periodo_corto': 11, 'periodo_largo': 116, 'periodo_signal': 7}",0.36,0.39473684210526316
"{'periodo_corto': 11, 'periodo_largo': 117, 'periodo_signal': 5}",0.36,0.38095238095238093
"{'periodo_corto': 11, 'periodo_largo': 118, 'periodo_signal': 5}",0.36,0.4146341463414634
"{'periodo_corto': 11, 'periodo_largo': 124, 'periodo_signal': 4}",0.36,0.425531914893617
"{'periodo_corto': 11, 'periodo_largo': 137, 'periodo_signal': 5}",0.36,0.40540540540540543
"{'periodo_corto': 11, 'periodo_largo': 152, 'periodo_signal': 6}",0.36,0.37142857142857144
"{'periodo_corto': 11, 'periodo_largo': 153, 'periodo_signal': 6}",0.36,0.38235294117647056
"{'periodo_corto': 11, 'periodo_largo': 164, 'periodo_signal': 7}",0.36,0.4117647058823529
"{'periodo_corto': 11, 'periodo_largo': 165, 'periodo_signal': 5}",0.36,0.42105263157894735
"{'periodo_corto': 11, 'periodo_largo': 166, 'periodo_signal': 9}",0.36,0.34375
"{'periodo_corto': 11, 'periodo_largo': 170, 'periodo_signal': 7}",0.36,0.40625
"{'periodo_corto': 11, 'periodo_largo': 171, 'periodo_signal': 9}",0.36,0.36666666666666664
"{'periodo_corto': 11, 'periodo_largo': 172, 'periodo_signal': 9}",0.36,0.36666666666666664
"{'periodo_corto': 11, 'periodo_largo': 174, 'periodo_signal': 9}",0.36,0.36666666666666664
"{'periodo_corto': 11, 'periodo_largo': 175, 'periodo_signal': 9}",0.36,0.36666666666666664
"{'periodo_corto': 11, 'periodo_largo': 176, 'periodo_signal': 9}",0.36,0.3448275862068966
"{'periodo_corto': 11, 'periodo_largo': 183, 'periodo_signal': 7}",0.36,0.4
"{'periodo_corto': 11, 'periodo_largo': 190, 'periodo_signal': 6}",0.36,0.34285714285714286
"{'periodo_corto': 11, 'periodo_largo': 191, 'periodo_signal': 3}",0.36,0.38461538461538464
"{'periodo_corto': 11, 'periodo_largo': 196, 'periodo_signal': 5}",0.36,0.375
"{'periodo_corto': 11, 'periodo_largo': 199, 'periodo_signal': 6}",0.36,0.38235294117647056
"{'periodo_corto': 11, 'periodo_largo': 199, 'periodo_signal': 14}",0.36,0.32142857142857145
"{'periodo_corto': 12, 'periodo_largo': 27, 'periodo_signal': 8}",0.36,0.43478260869565216
"{'periodo_corto': 12, 'periodo_largo': 29, 'periodo_signal': 6}",0.36,0.5
"{'periodo_corto': 12, 'periodo_largo': 30, 'periodo_signal': 6}",0.36,0.54
"{'periodo_corto': 12, 'periodo_largo': 31, 'periodo_signal': 11}",0.36,0.4864864864864865
"{'periodo_corto': 12, 'periodo_largo': 32, 'periodo_signal': 12}",0.36,0.46153846153846156
"{'periodo_corto': 12, 'periodo_largo': 37, 'periodo_signal': 3}",0.36,0.5555555555555556
"{'periodo_corto': 12, 'periodo_largo': 39, 'periodo_signal': 10}",0.36,0.5142857142857142
"{'periodo_corto': 12, 'periodo_largo': 42, 'periodo_signal': 9}",0.36,0.42105263157894735
"{'periodo_corto': 12, 'periodo_largo': 53, 'periodo_signal': 8}",0.36,0.4418604651162791
"{'periodo_corto': 12, 'periodo_largo': 62, 'periodo_signal': 13}",0.36,0.35714285714285715
"{'periodo_corto': 12, 'periodo_largo': 67, 'periodo_signal': 5}",0.36,0.4666666666666667
"{'periodo_corto': 12, 'periodo_largo': 77, 'periodo_signal': 9}",0.36,0.5161290322580645
"{'periodo_corto': 12, 'periodo_largo': 86, 'periodo_signal': 14}",0.36,0.3793103448275862
"{'periodo_corto': 12, 'periodo_largo': 96, 'periodo_signal': 8}",0.36,0.4117647058823529
"{'periodo_corto': 12, 'periodo_largo': 101, 'periodo_signal': 3}",0.36,0.4339622641509434
"{'periodo_corto': 12, 'periodo_largo': 101, 'periodo_signal': 4}",0.36,0.40425531914893614
"{'periodo_corto': 12, 'periodo_largo': 102, 'periodo_signal': 8}",0.36,0.4117647058823529
"{'periodo_corto': 12, 'periodo_largo': 105, 'periodo_signal': 11}",0.36,0.41379310344827586
"{'periodo_corto': 12, 'periodo_largo': 107, 'periodo_signal': 10}",0.36,0.375
"{'periodo_corto': 12, 'periodo_largo': 108, 'periodo_signal': 4}",0.36,0.4166666666666667
"{'periodo_corto': 12, 'periodo_largo': 128, 'periodo_signal': 9}",0.36,0.36666666666666664
"{'periodo_corto': 12, 'periodo_largo': 130, 'periodo_signal': 5}",0.36,0.40540540540540543
"{'periodo_corto': 12, 'periodo_largo': 160, 'periodo_signal': 7}",0.36,0.40625
"{'periodo_corto': 12, 'periodo_largo': 167, 'periodo_signal': 9}",0.36,0.3448275862068966
"{'periodo_corto': 12, 'periodo_largo': 183, 'periodo_signal': 14}",0.36,0.4074074074074074
"{'periodo_corto': 12, 'periodo_largo': 190, 'periodo_signal': 8}",0.36,0.3870967741935484
"{'periodo_corto': 12, 'periodo_largo': 191, 'periodo_signal': 8}",0.36,0.3870967741935484
"{'periodo_corto': 12, 'periodo_largo': 195, 'periodo_signal': 7}",0.36,0.3939393939393939
"{'periodo_corto': 12, 'periodo_largo': 195, 'periodo_signal': 13}",0.36,0.38461538461538464
"{'periodo_corto': 12, 'periodo_largo': 198, 'periodo_signal': 13}",0.36,0.38461538461538464
"{'periodo_corto': 13, 'periodo_largo': 22, 'periodo_signal': 7}",0.36,0.48214285714285715
"{'periodo_corto': 13, 'periodo_largo': 23, 'periodo_signal': 11}",0.36,0.4883720930232558
"{'periodo_corto': 13, 'periodo_largo': 47, 'periodo_signal': 4}",0.36,0.4444444444444444
"{'periodo_corto': 13, 'periodo_largo': 60, 'periodo_signal': 8}",0.36,0.4864864864864865
"{'periodo_corto': 13, 'periodo_largo': 61, 'periodo_signal': 7}",0.36,0.4473684210526316
"{'periodo_corto': 13, 'periodo_largo': 64, 'periodo_signal': 8}",0.36,0.47058823529411764
"{'periodo_corto': 13, 'periodo_largo': 69, 'periodo_signal': 10}",0.36,0.46875
"{'periodo_corto': 13, 'periodo_largo': 72, 'periodo_signal': 12}",0.36,0.4642857142857143
"{'periodo_corto': 13, 'periodo_largo': 75, 'periodo_signal': 5}",0.36,0.3953488372093023
"{'periodo_corto': 13, 'periodo_largo': 76, 'periodo_signal': 6}",0.36,0.5
"{'periodo_corto': 13, 'periodo_largo': 80, 'periodo_signal': 3}",0.36,0.4
"{'periodo_corto': 13, 'periodo_largo': 85, 'periodo_signal': 14}",0.36,0.41379310344827586
"{'periodo_corto': 13, 'periodo_largo': 86, 'periodo_signal': 11}",0.36,0.4
"{'periodo_corto': 13, 'periodo_largo': 92, 'periodo_signal': 10}",0.36,0.4375
"{'periodo_corto': 13, 'periodo_largo': 93, 'periodo_signal': 7}",0.36,0.40625
"{'periodo_corto': 13, 'periodo_largo': 93, 'periodo_signal': 9}",0.36,0.42424242424242425
"{'periodo_corto': 13, 'periodo_largo': 94, 'periodo_signal': 7}",0.36,0.40625
"{'periodo_corto': 13, 'periodo_largo': 102, 'periodo_signal': 9}",0.36,0.4838709677419355
"{'periodo_corto': 13, 'periodo_largo': 103, 'periodo_signal': 4}",0.36,0.375
"{'periodo_corto': 13, 'periodo_largo': 103, 'periodo_signal': 10}",0.36,0.4827586206896552
"{'periodo_corto': 13, 'periodo_largo': 105, 'periodo_signal': 13}",0.36,0.4074074074074074
"{'periodo_corto': 13, 'periodo_largo': 108, 'periodo_signal': 4}",0.36,0.4
"{'periodo_corto': 13, 'periodo_largo': 108, 'periodo_signal': 6}",0.36,0.42105263157894735
"{'periodo_corto': 13, 'periodo_largo': 111, 'periodo_signal': 10}",0.36,0.3793103448275862
"{'periodo_corto': 13, 'periodo_largo': 112, 'periodo_signal': 8}",0.36,0.3939393939393939
"{'periodo_corto': 13, 'periodo_largo': 113, 'periodo_signal': 6}",0.36,0.43243243243243246
"{'periodo_corto': 13, 'periodo_largo': 121, 'periodo_signal': 7}",0.36,0.4444444444444444
"{'periodo_corto': 13, 'periodo_largo': 133, 'periodo_signal': 8}",0.36,0.40625
"{'periodo_corto': 13, 'periodo_largo': 140, 'periodo_signal': 4}",0.36,0.35714285714285715
"{'periodo_corto': 13, 'periodo_largo': 147, 'periodo_signal': 7}",0.36,0.4117647058823529
"{'periodo_corto': 13, 'periodo_largo': 149, 'periodo_signal': 14}",0.36,0.28
"{'periodo_corto': 13, 'periodo_largo': 151, 'periodo_signal': 6}",0.36,0.4166666666666667
"{'periodo_corto': 13, 'periodo_largo': 156, 'periodo_signal': 12}",0.36,0.2692307692307692
"{'periodo_corto': 13, 'periodo_largo': 163, 'periodo_signal': 7}",0.36,0.42424242424242425
"{'periodo_corto': 13, 'periodo_largo': 167, 'periodo_signal': 7}",0.36,0.4117647058823529
"{'periodo_corto': 13, 'periodo_largo': 168, 'periodo_signal': 12}",0.36,0.35714285714285715
"{'periodo_corto': 13, 'periodo_largo': 169, 'periodo_signal': 7}",0.36,0.40625
"{'periodo_corto': 13, 'periodo_largo': 177, 'periodo_signal': 6}",0.36,0.38235294117647056
"{'periodo_corto': 13, 'periodo_largo': 179, 'periodo_signal': 5}",0.36,0.3333333333333333
"{'periodo_corto': 13, 'periodo_largo': 193, 'periodo_signal': 6}",0.36,0.4
"{'periodo_corto': 14, 'periodo_largo': 29, 'periodo_signal': 7}",0.36,0.40425531914893614
"{'periodo_corto': 14, 'periodo_largo': 40, 'periodo_signal': 6}",0.36,0.5
"{'periodo_corto': 14, 'periodo_largo': 47, 'periodo_signal': 5}",0.36,0.48936170212765956
"{'periodo_corto': 14, 'periodo_largo': 49, 'periodo_signal': 12}",0.36,0.3939393939393939
"{'periodo_corto': 14, 'periodo_largo': 56, 'periodo_signal': 7}",0.36,0.37142857142857144
"{'periodo_corto': 14, 'periodo_largo': 66, 'periodo_signal': 9}",0.36,0.4482758620689655
"{'periodo_corto': 14, 'periodo_largo': 70, 'periodo_signal': 13}",0.36,0.37037037037037035
"{'periodo_corto': 14, 'periodo_largo': 71, 'periodo_signal': 9}",0.36,0.4827586206896552
"{'periodo_corto': 14, 'periodo_largo': 73, 'periodo_signal': 11}",0.36,0.5555555555555556
"{'periodo_corto': 14, 'periodo_largo': 75, 'periodo_signal': 5}",0.36,0.4878048780487805
"{'periodo_corto': 14, 'periodo_largo': 81, 'periodo_signal': 8}",0.36,0.5555555555555556
"{'periodo_corto': 14, 'periodo_largo': 83, 'periodo_signal': 14}",0.36,0.43333333333333335
"{'periodo_corto': 14, 'periodo_largo': 85, 'periodo_signal': 6}",0.36,0.47368421052631576
"{'periodo_corto': 14, 'periodo_largo': 88, 'periodo_signal': 13}",0.36,0.4444444444444444
"{'periodo_corto': 14, 'periodo_largo': 89, 'periodo_signal': 9}",0.36,0.45161290322580644
"{'periodo_corto': 14, 'periodo_largo': 90, 'periodo_signal': 14}",0.36,0.42857142857142855
"{'periodo_corto': 14, 'periodo_largo': 97, 'periodo_signal': 10}",0.36,0.4666666666666667
"{'periodo_corto': 14, 'periodo_largo': 99, 'periodo_signal': 13}",0.36,0.5
"{'periodo_corto': 14, 'periodo_largo': 111, 'periodo_signal': 3}",0.36,0.4
"{'periodo_corto': 14, 'periodo_largo': 120, 'periodo_signal': 12}",0.36,0.375
"{'periodo_corto': 14, 'periodo_largo': 123, 'periodo_signal': 12}",0.36,0.375
"{'periodo_corto': 14, 'periodo_largo': 128, 'periodo_signal': 13}",0.36,0.4
"{'periodo_corto': 14, 'periodo_largo': 131, 'periodo_signal': 11}",0.36,0.4444444444444444
"{'periodo_corto': 14, 'periodo_largo': 139, 'periodo_signal': 9}",0.36,0.45161290322580644
"{'periodo_corto': 14, 'periodo_largo': 142, 'periodo_signal': 5}",0.36,0.41025641025641024
"{'periodo_corto': 14, 'periodo_largo': 146, 'periodo_signal': 5}",0.36,0.425
"{'periodo_corto': 14, 'periodo_largo': 146, 'periodo_signal': 13}",0.36,0.28
"{'periodo_corto': 14, 'periodo_largo': 148, 'periodo_signal': 11}",0.36,0.2962962962962963
"{'periodo_corto': 14, 'periodo_largo': 150, 'periodo_signal': 12}",0.36,0.28
"{'periodo_corto': 14, 'periodo_largo': 154, 'periodo_signal': 4}",0.36,0.40476190476190477
"{'periodo_corto': 14, 'periodo_largo': 156, 'periodo_signal': 11}",0.36,0.3333333333333333
"{'periodo_corto': 14, 'periodo_largo': 159, 'periodo_signal': 6}",0.36,0.46875
"{'periodo_corto': 14, 'periodo_largo': 163, 'periodo_signal': 6}",0.36,0.46875
"{'periodo_corto': 14, 'periodo_largo': 165, 'periodo_signal': 12}",0.36,0.41379310344827586
"{'periodo_corto': 14, 'periodo_largo': 167, 'periodo_signal': 13}",0.36,0.3793103448275862
"{'periodo_corto': 14, 'periodo_largo': 170, 'periodo_signal': 5}",0.36,0.4594594594594595
"{'periodo_corto': 14, 'periodo_largo': 170, 'periodo_signal': 14}",0.36,0.35714285714285715
"{'periodo_corto': 14, 'periodo_largo': 174, 'periodo_signal': 14}",0.36,0.36
"{'periodo_corto': 14, 'periodo_largo': 175, 'periodo_signal': 14}",0.36,0.34615384615384615
"{'periodo_corto': 14, 'periodo_largo': 176, 'periodo_signal': 5}",0.36,0.45714285714285713
"{'periodo_corto': 14, 'periodo_largo': 176, 'periodo_signal': 10}",0.36,0.41379310344827586
"{'periodo_corto': 14, 'periodo_largo': 178, 'periodo_signal': 14}",0.36,0.34615384615384615
"{'periodo_corto': 14, 'periodo_largo': 179, 'periodo_signal': 4}",0.36,0.4358974358974359
"{'periodo_corto': 14, 'periodo_largo': 181, 'periodo_signal': 13}",0.36,0.4230769230769231
"{'periodo_corto': 14, 'periodo_largo': 182, 'periodo_signal': 13}",0.36,0.4230769230769231
"{'periodo_corto': 14, 'periodo_largo': 183, 'periodo_signal': 12}",0.36,0.4
"{'periodo_corto': 14, 'periodo_largo': 194, 'periodo_signal': 5}",0.36,0.4166666666666667
"{'periodo_corto': 15, 'periodo_largo': 20, 'periodo_signal': 8}",0.36,0.47761194029850745
"{'periodo_corto': 15, 'periodo_largo': 34, 'periodo_signal': 14}",0.36,0.45454545454545453
"{'periodo_corto': 15, 'periodo_largo': 39, 'periodo_signal': 6}",0.36,0.4782608695652174
"{'periodo_corto': 15, 'periodo_largo': 41, 'periodo_signal': 10}",0.36,0.4
"{'periodo_corto': 15, 'periodo_largo': 44, 'periodo_signal': 13}",0.36,0.41935483870967744
"{'periodo_corto': 15, 'periodo_largo': 57, 'periodo_signal': 5}",0.36,0.38095238095238093
"{'periodo_corto': 15, 'periodo_largo': 57, 'periodo_signal': 7}",0.36,0.35294117647058826
"{'periodo_corto': 15, 'periodo_largo': 63, 'periodo_signal': 3}",0.36,0.38596491228070173
"{'periodo_corto': 15, 'periodo_largo': 65, 'periodo_signal': 8}",0.36,0.41379310344827586
"{'periodo_corto': 15, 'periodo_largo': 65, 'periodo_signal': 14}",0.36,0.391304347826087
"{'periodo_corto': 15, 'periodo_largo': 66, 'periodo_signal': 13}",0.36,0.375
"{'periodo_corto': 15, 'periodo_largo': 73, 'periodo_signal': 14}",0.36,0.43478260869565216
"{'periodo_corto': 15, 'periodo_largo': 84, 'periodo_signal': 4}",0.36,0.391304347826087
"{'periodo_corto': 15, 'periodo_largo': 89, 'periodo_signal': 8}",0.36,0.4411764705882353
"{'periodo_corto': 15, 'periodo_largo': 94, 'periodo_signal': 3}",0.36,0.4528301886792453
"{'periodo_corto': 15, 'periodo_largo': 97, 'periodo_signal': 4}",0.36,0.4222222222222222
"{'periodo_corto': 15, 'periodo_largo': 97, 'periodo_signal': 14}",0.36,0.38461538461538464
"{'periodo_corto': 15, 'periodo_largo': 112, 'periodo_signal': 9}",0.36,0.4
"{'periodo_corto': 15, 'periodo_largo': 116, 'periodo_signal': 4}",0.36,0.4222222222222222
"{'periodo_corto': 15, 'periodo_largo': 116, 'periodo_signal': 5}",0.36,0.43902439024390244
"{'periodo_corto': 15, 'periodo_largo': 118, 'periodo_signal': 4}",0.36,0.4090909090909091
"{'periodo_corto': 15, 'periodo_largo': 122, 'periodo_signal': 5}",0.36,0.41025641025641024
"{'periodo_corto': 15, 'periodo_largo': 128, 'periodo_signal': 11}",0.36,0.48148148148148145
"{'periodo_corto': 15, 'periodo_largo': 142, 'periodo_signal': 4}",0.36,0.4358974358974359
"{'periodo_corto': 15, 'periodo_largo': 143, 'periodo_signal': 4}",0.36,0.41025641025641024
"{'periodo_corto': 15, 'periodo_largo': 145, 'periodo_signal': 12}",0.36,0.3333333333333333
"{'periodo_corto': 15, 'periodo_largo': 154, 'periodo_signal': 8}",0.36,0.32142857142857145
"{'periodo_corto': 15, 'periodo_largo': 155, 'periodo_signal': 7}",0.36,0.3125
"{'periodo_corto': 15, 'periodo_largo': 174, 'periodo_signal': 11}",0.36,0.38461538461538464
"{'periodo_corto': 15, 'periodo_largo': 176, 'periodo_signal': 12}",0.36,0.4166666666666667
"{'periodo_corto': 15, 'periodo_largo': 177, 'periodo_signal': 11}",0.36,0.38461538461538464
"{'periodo_corto': 15, 'periodo_largo': 177, 'periodo_signal': 12}",0.36,0.4166666666666667
"{'periodo_corto': 15, 'periodo_largo': 178, 'periodo_signal': 7}",0.36,0.35714285714285715
"{'periodo_corto': 15, 'periodo_largo': 180, 'periodo_signal': 5}",0.36,0.42424242424242425
"{'periodo_corto': 15, 'periodo_largo': 180, 'periodo_signal': 10}",0.36,0.4
"{'periodo_corto': 15, 'periodo_largo': 181, 'periodo_signal': 5}",0.36,0.42424242424242425
"{'periodo_corto': 15, 'periodo_largo': 182, 'periodo_signal': 5}",0.36,0.4411764705882353
"{'periodo_corto': 15, 'periodo_largo': 183, 'periodo_signal': 5}",0.36,0.4411764705882353
"{'periodo_corto': 16, 'periodo_largo': 21, 'periodo_signal': 11}",0.36,0.5185185185185185
"{'periodo_corto': 16, 'periodo_largo': 26, 'periodo_signal': 11}",0.36,0.525
"{'periodo_corto': 16, 'periodo_largo': 37, 'periodo_signal': 12}",0.36,0.45161290322580644
"{'periodo_corto': 16, 'periodo_largo': 42, 'periodo_signal': 8}",0.36,0.4444444444444444
"{'periodo_corto': 16, 'periodo_largo': 48, 'periodo_signal': 9}",0.36,0.45454545454545453
"{'periodo_corto': 16, 'periodo_largo': 50, 'periodo_signal': 6}",0.36,0.4146341463414634
"{'periodo_corto': 16, 'periodo_largo': 52, 'periodo_signal': 6}",0.36,0.43902439024390244
"{'periodo_corto': 16, 'periodo_largo': 53, 'periodo_signal': 6}",0.36,0.4358974358974359
"{'periodo_corto': 16, 'periodo_largo': 56, 'periodo_signal': 13}",0.36,0.4166666666666667
"{'periodo_corto': 16, 'periodo_largo': 57, 'periodo_signal': 13}",0.36,0.4
"{'periodo_corto': 16, 'periodo_largo': 64, 'periodo_signal': 14}",0.36,0.48
"{'periodo_corto': 16, 'periodo_largo': 65, 'periodo_signal': 5}",0.36,0.43902439024390244
"{'periodo_corto': 16, 'periodo_largo': 76, 'periodo_signal': 11}",0.36,0.391304347826087
"{'periodo_corto': 16, 'periodo_largo': 77, 'periodo_signal': 9}",0.36,0.37037037037037035
"{'periodo_corto': 16, 'periodo_largo': 78, 'periodo_signal': 14}",0.36,0.4782608695652174
"{'periodo_corto': 16, 'periodo_largo': 82, 'periodo_signal': 7}",0.36,0.4375
"{'periodo_corto': 16, 'periodo_largo': 93, 'periodo_signal': 4}",0.36,0.3333333333333333
"{'periodo_corto': 16, 'periodo_largo': 93, 'periodo_signal': 13}",0.36,0.41379310344827586
"{'periodo_corto': 16, 'periodo_largo': 102, 'periodo_signal': 6}",0.36,0.37142857142857144
"{'periodo_corto': 16, 'periodo_largo': 103, 'periodo_signal': 13}",0.36,0.48
"{'periodo_corto': 16, 'periodo_largo': 110, 'periodo_signal': 5}",0.36,0.37209302325581395
"{'periodo_corto': 16, 'periodo_largo': 121, 'periodo_signal': 11}",0.36,0.4
"{'periodo_corto': 16, 'periodo_largo': 126, 'periodo_signal': 8}",0.36,0.39285714285714285
"{'periodo_corto': 16, 'periodo_largo': 127, 'periodo_signal': 10}",0.36,0.44
"{'periodo_corto': 16, 'periodo_largo': 130, 'periodo_signal': 9}",0.36,0.4230769230769231
"{'periodo_corto': 16, 'periodo_largo': 135, 'periodo_signal': 6}",0.36,0.34375
"{'periodo_corto': 16, 'periodo_largo': 144, 'periodo_signal': 7}",0.36,0.3939393939393939
"{'periodo_corto': 16, 'periodo_largo': 145, 'periodo_signal': 11}",0.36,0.30434782608695654
"{'periodo_corto': 16, 'periodo_largo': 148, 'periodo_signal': 10}",0.36,0.2692307692307692
"{'periodo_corto': 16, 'periodo_largo': 149, 'periodo_signal': 7}",0.36,0.3548387096774194
"{'periodo_corto': 16, 'periodo_largo': 154, 'periodo_signal': 3}",0.36,0.4222222222222222
"{'periodo_corto': 16, 'periodo_largo': 154, 'periodo_signal': 10}",0.36,0.3333333333333333
"{'periodo_corto': 16, 'periodo_largo': 156, 'periodo_signal': 11}",0.36,0.3333333333333333
"{'periodo_corto': 16, 'periodo_largo': 159, 'periodo_signal': 9}",0.36,0.38461538461538464
"{'periodo_corto': 16, 'periodo_largo': 160, 'periodo_signal': 9}",0.36,0.38461538461538464
"{'periodo_corto': 16, 'periodo_largo': 171, 'periodo_signal': 11}",0.36,0.375
"{'periodo_corto': 16, 'periodo_largo': 173, 'periodo_signal': 9}",0.36,0.4
"{'periodo_corto': 16, 'periodo_largo': 175, 'periodo_signal': 10}",0.36,0.391304347826087
"{'periodo_corto': 16, 'periodo_largo': 189, 'periodo_signal': 6}",0.36,0.40625
"{'periodo_corto': 17, 'periodo_largo': 26, 'periodo_signal': 7}",0.36,0.4791666666666667
"{'periodo_corto': 17, 'periodo_largo': 26, 'periodo_signal': 11}",0.36,0.4186046511627907
"{'periodo_corto': 17, 'periodo_largo': 27, 'periodo_signal': 14}",0.36,0.4857142857142857
"{'periodo_corto': 17, 'periodo_largo': 31, 'periodo_signal': 8}",0.36,0.46153846153846156
"{'periodo_corto': 17, 'periodo_largo': 40, 'periodo_signal': 7}",0.36,0.4358974358974359
"{'periodo_corto': 17, 'periodo_largo': 60, 'periodo_signal': 9}",0.36,0.4
"{'periodo_corto': 17, 'periodo_largo': 60, 'periodo_signal': 12}",0.36,0.375
"{'periodo_corto': 17, 'periodo_largo': 63, 'periodo_signal': 6}",0.36,0.42424242424242425
"{'periodo_corto': 17, 'periodo_largo': 74, 'periodo_signal': 7}",0.36,0.35294117647058826
